时间,出厂水压力,出厂水流量,1#泵运行频率,6#泵运行频率,1#送水泵运行,2#送水泵运行,6#送水泵运行
2025-10-10 18:00:00,0.375,3902.63,45.51,43.93,1.0,0.0,1.0
2025-10-10 19:00:00,0.376,4144.24,45.11,45.97,1.0,0.0,1.0
2025-10-10 20:00:00,0.374,4479.17,46.56,45.97,1.0,0.0,1.0
2025-10-10 21:00:00,0.376,4236.29,45.74,45.97,1.0,0.0,1.0
2025-10-10 22:00:00,0.375,3884.37,44.18,45.98,1.0,0.0,1.0
2025-10-10 23:00:00,0.346,2794.96,41.22,42.88,1.0,0.0,1.0
2025-10-11 00:00:00,0.295,2365.99,43.65,0.0,1.0,0.0,0.0
2025-10-11 01:00:00,0.295,2118.42,42.42,0.0,1.0,0.0,0.0
2025-10-11 02:00:00,0.294,1842.45,40.98,0.0,1.0,0.0,0.0
2025-10-11 03:00:00,0.296,1780.96,40.74,0.0,1.0,0.0,0.0
2025-10-11 04:00:00,0.295,1858.72,40.82,0.0,1.0,0.0,0.0
2025-10-11 05:00:00,0.298,2082.43,41.8,0.0,1.0,0.0,0.0
2025-10-11 06:00:00,0.374,3735.35,45.05,42.9,1.0,0.0,0.0
2025-10-11 07:00:00,0.375,4176.07,46.19,44.96,1.0,0.0,1.0
2025-10-11 08:00:00,0.375,4709.74,48.74,44.96,1.0,0.0,1.0
2025-10-11 09:00:00,0.374,4758.75,47.6,45.98,1.0,0.0,1.0
2025-10-11 10:00:00,0.376,3961.59,45.16,44.96,1.0,0.0,1.0
2025-10-11 11:00:00,0.375,3582.72,43.47,44.96,1.0,0.0,1.0
2025-10-11 12:00:00,0.346,3701.35,44.13,41.87,1.0,0.0,1.0
2025-10-11 13:00:00,0.345,3360.64,42.49,41.87,1.0,0.0,1.0
2025-10-11 14:00:00,0.344,3378.18,42.53,41.87,1.0,0.0,1.0
2025-10-11 15:00:00,0.346,3592.66,43.76,41.87,1.0,0.0,1.0
2025-10-11 16:00:00,0.345,3384.51,42.56,41.87,1.0,0.0,1.0
2025-10-11 17:00:00,0.375,3624.86,44.59,43.95,1.0,0.0,1.0
2025-10-11 18:00:00,0.375,3594.84,44.42,43.94,1.0,0.0,1.0
2025-10-11 19:00:00,0.375,3949.83,45.5,44.96,1.0,0.0,1.0
2025-10-11 20:00:00,0.375,3802.63,44.6,44.96,1.0,0.0,1.0
2025-10-11 21:00:00,0.376,3989.44,45.02,44.97,1.0,0.0,1.0
2025-10-11 22:00:00,0.367,3396.09,43.51,42.9,1.0,0.0,1.0
2025-10-11 23:00:00,0.347,2856.08,46.73,0.0,1.0,0.0,1.0
2025-10-12 00:00:00,0.295,2413.38,43.9,0.0,1.0,0.0,0.0
2025-10-12 01:00:00,0.295,1769.21,40.57,0.0,1.0,0.0,0.0
2025-10-12 02:00:00,0.295,1739.55,40.4,0.0,1.0,0.0,0.0
2025-10-12 03:00:00,0.296,1737.02,40.26,0.0,1.0,0.0,0.0
2025-10-12 04:00:00,0.295,2107.75,42.08,0.0,1.0,0.0,0.0
2025-10-12 05:00:00,0.298,2292.21,42.84,0.0,1.0,0.0,0.0
2025-10-12 06:00:00,0.375,3687.43,43.82,44.96,1.0,0.0,1.0
2025-10-12 07:00:00,0.375,3734.27,43.74,44.96,1.0,0.0,1.0
2025-10-12 08:00:00,0.376,3974.61,44.71,44.96,1.0,0.0,1.0
2025-10-12 09:00:00,0.375,4023.44,45.46,44.96,1.0,0.0,1.0
2025-10-12 10:00:00,0.375,3804.8,44.41,44.96,1.0,0.0,1.0
2025-10-12 11:00:00,0.374,3517.25,43.86,43.95,1.0,0.0,1.0
2025-10-12 12:00:00,0.345,3336.95,41.72,41.87,1.0,0.0,1.0
2025-10-12 13:00:00,0.344,3234.23,41.77,41.87,1.0,0.0,1.0
2025-10-12 14:00:00,0.345,3234.77,41.78,41.87,1.0,0.0,1.0
2025-10-12 15:00:00,0.346,3287.04,41.99,41.87,1.0,0.0,1.0
2025-10-12 16:00:00,0.345,3481.45,42.73,41.87,1.0,0.0,1.0
2025-10-12 17:00:00,0.377,3546.91,44.7,43.94,1.0,0.0,1.0
2025-10-12 18:00:00,0.375,3813.66,45.33,43.95,1.0,0.0,1.0
2025-10-12 19:00:00,0.376,3950.01,45.27,45.98,1.0,0.0,1.0
2025-10-12 20:00:00,0.375,4258.17,47.63,43.95,1.0,0.0,1.0
2025-10-12 21:00:00,0.376,3941.15,45.31,45.98,1.0,0.0,1.0
2025-10-12 22:00:00,0.369,3240.38,43.76,42.9,1.0,0.0,1.0
2025-10-12 23:00:00,0.346,2776.51,0.25,47.33,1.0,0.0,1.0
2025-10-13 00:00:00,0.295,2094.55,0.25,41.09,0.0,0.0,1.0
2025-10-13 01:00:00,0.295,1831.6,0.25,39.81,0.0,0.0,1.0
2025-10-13 02:00:00,0.295,1795.43,0.25,39.44,0.0,0.0,1.0
2025-10-13 03:00:00,0.296,1703.74,0.25,39.04,0.0,0.0,1.0
2025-10-13 04:00:00,0.295,1771.74,0.25,39.21,0.0,0.0,1.0
2025-10-13 05:00:00,0.353,2268.16,0.25,45.77,0.0,0.0,1.0
2025-10-13 06:00:00,0.373,3236.04,42.78,45.72,0.0,0.0,1.0
2025-10-13 07:00:00,0.375,3821.61,44.82,44.5,1.0,0.0,1.0
2025-10-13 08:00:00,0.375,3901.73,44.82,44.93,1.0,0.0,1.0
2025-10-13 09:00:00,0.376,3881.66,44.82,44.78,1.0,0.0,1.0
2025-10-13 10:00:00,0.375,3357.57,44.82,42.31,1.0,0.0,1.0
2025-10-13 11:00:00,0.376,3302.05,44.82,42.17,1.0,0.0,1.0
2025-10-13 12:00:00,0.344,3696.65,43.8,42.13,1.0,0.0,1.0
2025-10-13 13:00:00,0.345,3861.94,43.8,43.24,1.0,0.0,1.0
2025-10-13 14:00:00,0.346,3405.13,43.8,40.91,1.0,0.0,1.0
2025-10-13 15:00:00,0.346,3100.95,43.8,40.04,1.0,0.0,1.0
2025-10-13 16:00:00,0.345,3308.74,43.8,40.33,1.0,0.0,1.0
2025-10-13 17:00:00,0.375,3341.47,43.8,43.16,1.0,0.0,1.0
2025-10-13 18:00:00,0.375,3411.1,43.8,43.65,1.0,0.0,1.0
2025-10-13 19:00:00,0.376,3750.54,43.81,45.38,1.0,0.0,1.0
2025-10-13 20:00:00,0.375,3950.74,45.84,44.54,1.0,0.0,1.0
2025-10-13 21:00:00,0.375,4008.25,45.84,44.99,1.0,0.0,1.0
2025-10-13 22:00:00,0.348,3442.74,45.84,40.2,1.0,0.0,1.0
2025-10-13 23:00:00,0.347,2545.21,0.25,45.74,1.0,0.0,1.0
2025-10-14 00:00:00,0.295,2253.33,0.25,41.96,0.0,0.0,1.0
2025-10-14 01:00:00,0.297,1939.38,0.25,40.43,0.0,0.0,1.0
2025-10-14 02:00:00,0.295,1691.26,0.25,39.16,0.0,0.0,1.0
2025-10-14 03:00:00,0.295,1774.09,0.25,39.41,0.0,0.0,1.0
2025-10-14 04:00:00,0.296,1814.6,0.25,39.51,0.0,0.0,1.0
2025-10-14 05:00:00,0.37,2371.78,0.25,46.38,0.0,0.0,1.0
2025-10-14 06:00:00,0.374,3540.58,45.84,42.65,0.0,0.0,1.0
2025-10-14 07:00:00,0.374,4115.13,45.84,44.92,1.0,0.0,1.0
2025-10-14 08:00:00,0.375,4242.44,45.84,45.79,1.0,0.0,1.0
2025-10-14 09:00:00,0.374,4266.31,45.84,45.67,1.0,0.0,1.0
2025-10-14 10:00:00,0.376,4166.67,45.84,45.04,1.0,0.0,1.0
2025-10-14 11:00:00,0.376,3557.22,43.8,44.63,1.0,0.0,1.0
2025-10-14 12:00:00,0.345,3482.53,42.79,41.69,1.0,0.0,1.0
2025-10-14 13:00:00,0.345,3247.61,41.77,42.08,1.0,0.0,1.0
2025-10-14 14:00:00,0.343,3285.77,41.77,42.08,1.0,0.0,1.0
2025-10-14 15:00:00,0.346,3376.01,42.78,41.41,1.0,0.0,1.0
2025-10-14 16:00:00,0.346,3510.2,42.78,42.21,1.0,0.0,1.0
2025-10-14 17:00:00,0.377,3677.66,44.82,44.21,1.0,0.0,1.0
2025-10-14 18:00:00,0.375,4010.42,44.82,45.5,1.0,0.0,1.0
2025-10-14 19:00:00,0.375,4653.32,45.84,46.78,1.0,0.0,1.0
2025-10-14 20:00:00,0.374,4975.77,47.86,47.79,1.0,0.0,1.0
2025-10-14 21:00:00,0.375,4387.3,47.86,44.76,1.0,0.0,1.0
2025-10-14 22:00:00,0.37,3751.08,47.85,42.32,1.0,0.0,1.0
2025-10-14 23:00:00,0.346,2886.65,43.79,40.54,1.0,0.0,1.0
2025-10-15 00:00:00,0.294,2298.36,0.25,43.03,0.0,0.0,1.0
2025-10-15 01:00:00,0.294,1856.19,0.25,40.69,0.0,0.0,1.0
2025-10-15 02:00:00,0.295,1784.4,0.25,40.29,0.0,0.0,1.0
2025-10-15 03:00:00,0.296,1804.65,0.25,40.25,0.0,0.0,1.0
2025-10-15 04:00:00,0.296,1797.06,0.25,40.22,0.0,0.0,1.0
2025-10-15 05:00:00,0.296,2187.68,0.25,41.95,0.0,0.0,1.0
2025-10-15 06:00:00,0.374,3340.75,0.25,40.19,0.0,0.0,1.0
2025-10-15 07:00:00,0.376,4324.73,0.25,41.7,0.0,1.0,1.0
2025-10-15 08:00:00,0.375,4121.64,0.25,41.33,0.0,1.0,1.0
2025-10-15 09:00:00,0.375,4091.62,0.25,41.29,0.0,1.0,1.0
2025-10-15 10:00:00,0.376,3748.37,0.25,40.64,0.0,1.0,1.0
2025-10-15 11:00:00,0.376,3531.18,0.25,40.29,0.0,1.0,1.0
2025-10-15 12:00:00,0.344,3436.23,0.25,38.39,0.0,1.0,1.0
2025-10-15 13:00:00,0.344,3162.25,0.25,37.9,0.0,1.0,1.0
2025-10-15 14:00:00,0.345,3725.22,0.25,38.71,0.0,1.0,1.0
2025-10-15 15:00:00,0.345,3641.85,0.25,38.62,0.0,1.0,1.0
2025-10-15 16:00:00,0.346,3133.14,0.25,37.92,0.0,1.0,1.0
2025-10-15 17:00:00,0.375,3489.94,0.25,40.25,0.0,1.0,1.0
2025-10-15 18:00:00,0.375,3645.47,0.25,40.43,0.0,1.0,1.0
2025-10-15 19:00:00,0.375,3676.03,0.25,40.45,0.0,1.0,1.0
2025-10-15 20:00:00,0.375,4124.89,0.25,41.41,0.0,1.0,1.0
2025-10-15 21:00:00,0.376,4036.46,0.25,41.38,0.0,1.0,1.0
2025-10-15 22:00:00,0.375,3287.04,0.25,40.52,0.0,1.0,1.0
2025-10-15 23:00:00,0.346,2434.9,0.25,46.19,1.0,0.0,1.0
2025-10-16 00:00:00,0.296,1799.95,0.25,40.39,0.0,0.0,1.0
2025-10-16 01:00:00,0.296,1598.67,0.25,39.28,0.0,0.0,1.0
2025-10-16 02:00:00,0.296,1637.37,0.25,39.34,0.0,0.0,1.0
2025-10-16 03:00:00,0.296,1659.98,0.25,39.34,0.0,0.0,1.0
2025-10-16 04:00:00,0.296,1688.01,0.25,39.4,0.0,0.0,1.0
2025-10-16 05:00:00,0.298,1955.48,0.25,40.73,0.0,0.0,1.0
2025-10-16 06:00:00,0.374,3231.52,43.8,43.01,0.0,0.0,1.0
2025-10-16 07:00:00,0.376,3925.42,45.84,44.79,1.0,0.0,1.0
2025-10-16 08:00:00,0.375,4390.19,46.84,46.27,1.0,0.0,1.0
2025-10-16 09:00:00,0.374,4346.61,46.84,45.91,1.0,0.0,1.0
2025-10-16 10:00:00,0.375,3979.85,46.84,44.46,1.0,0.0,1.0
2025-10-16 11:00:00,0.375,3499.53,46.84,42.15,1.0,0.0,1.0
2025-10-16 12:00:00,0.346,3388.31,46.84,39.71,1.0,0.0,1.0
2025-10-16 13:00:00,0.346,3247.97,46.84,39.46,1.0,0.0,1.0
2025-10-16 14:00:00,0.345,3323.93,46.84,39.56,1.0,0.0,1.0
2025-10-16 15:00:00,0.345,3019.75,46.83,39.69,1.0,0.0,1.0
2025-10-16 16:00:00,0.342,2999.86,0.25,50.0,0.0,0.0,1.0
2025-10-16 17:00:00,0.373,3251.23,44.82,43.17,0.0,0.0,1.0
2025-10-16 18:00:00,0.374,3568.43,44.82,44.09,1.0,0.0,1.0
2025-10-16 19:00:00,0.375,3720.34,44.82,44.81,1.0,0.0,1.0
2025-10-16 20:00:00,0.376,3936.27,44.82,45.35,1.0,0.0,1.0
2025-10-16 21:00:00,0.376,4160.7,44.82,46.48,1.0,0.0,1.0
2025-10-16 22:00:00,0.369,3236.22,42.77,44.07,1.0,0.0,1.0
2025-10-16 23:00:00,0.343,2749.2,0.25,46.34,0.0,0.0,1.0
2025-10-17 00:00:00,0.295,1906.47,41.38,0.0,1.0,0.0,0.0
2025-10-17 01:00:00,0.295,1654.37,40.1,0.0,1.0,0.0,0.0
2025-10-17 02:00:00,0.295,1741.17,40.41,0.0,1.0,0.0,0.0
2025-10-17 03:00:00,0.294,1630.5,39.75,0.0,1.0,0.0,0.0
2025-10-17 04:00:00,0.294,1795.79,40.46,0.0,1.0,0.0,0.0
2025-10-17 05:00:00,0.298,1941.37,41.04,0.0,1.0,0.0,0.0
2025-10-17 06:00:00,0.374,3039.46,48.89,25.29,1.0,0.0,0.0
2025-10-17 07:00:00,0.375,3889.25,45.61,43.95,1.0,0.0,1.0
2025-10-17 08:00:00,0.375,3925.42,45.94,43.95,1.0,0.0,1.0
2025-10-17 09:00:00,0.374,4539.75,45.84,46.88,1.0,0.0,1.0
2025-10-17 10:00:00,0.376,4582.43,47.86,45.46,1.0,0.0,1.0
2025-10-17 11:00:00,0.375,3686.34,47.86,41.86,1.0,0.0,1.0
2025-10-17 12:00:00,0.344,3485.24,43.8,41.57,1.0,0.0,1.0
2025-10-17 13:00:00,0.346,3221.57,43.8,40.69,1.0,0.0,1.0
2025-10-17 14:00:00,0.343,3322.48,43.8,40.81,1.0,0.0,1.0
2025-10-17 15:00:00,0.346,3203.85,43.8,40.64,1.0,0.0,1.0
2025-10-17 16:00:00,0.345,3227.18,43.8,40.53,1.0,0.0,1.0
2025-10-17 17:00:00,0.373,3681.1,43.8,44.62,1.0,0.0,1.0
2025-10-17 18:00:00,0.376,3853.08,45.84,44.34,1.0,0.0,1.0
2025-10-17 19:00:00,0.376,4099.03,45.84,45.53,1.0,0.0,1.0
2025-10-17 20:00:00,0.374,4160.88,45.84,45.71,1.0,0.0,1.0
2025-10-17 21:00:00,0.376,3877.13,45.84,44.28,1.0,0.0,1.0
2025-10-17 22:00:00,0.348,3370.59,45.84,40.01,1.0,0.0,1.0
2025-10-17 23:00:00,0.346,2649.02,0.25,46.75,0.0,0.0,1.0
2025-10-18 00:00:00,0.3,2036.31,0.25,41.2,0.0,0.0,1.0
2025-10-18 01:00:00,0.3,1648.4,0.25,39.31,0.0,0.0,1.0
2025-10-18 02:00:00,0.301,1613.14,0.25,39.0,0.0,0.0,1.0
2025-10-18 03:00:00,0.301,1521.63,0.25,38.51,0.0,0.0,1.0
2025-10-18 04:00:00,0.299,1886.75,0.25,40.13,0.0,0.0,1.0
2025-10-18 05:00:00,0.37,2036.68,0.25,44.65,0.0,0.0,1.0
2025-10-18 06:00:00,0.374,2781.39,0.25,48.0,0.0,0.0,1.0
2025-10-18 07:00:00,0.375,3437.68,45.84,41.8,1.0,0.0,1.0
2025-10-18 08:00:00,0.374,3549.99,45.84,42.14,1.0,0.0,1.0
2025-10-18 09:00:00,0.374,3687.43,44.81,44.56,1.0,0.0,1.0
2025-10-18 10:00:00,0.375,3601.35,43.8,44.52,1.0,0.0,1.0
2025-10-18 11:00:00,0.376,3331.71,43.8,43.03,1.0,0.0,1.0
2025-10-18 12:00:00,0.346,3218.5,41.77,41.73,1.0,0.0,1.0
2025-10-18 13:00:00,0.345,2954.46,40.74,41.83,1.0,0.0,1.0
2025-10-18 14:00:00,0.344,2962.96,0.25,48.77,0.0,0.0,1.0
2025-10-18 15:00:00,0.346,3081.96,0.25,49.59,0.0,0.0,1.0
2025-10-18 16:00:00,0.346,3052.66,0.25,49.31,0.0,0.0,1.0
2025-10-18 17:00:00,0.374,3162.98,42.78,43.29,0.0,0.0,1.0
2025-10-18 18:00:00,0.374,3941.33,44.82,44.84,1.0,0.0,1.0
2025-10-18 19:00:00,0.375,4157.62,44.82,46.44,1.0,0.0,1.0
2025-10-18 20:00:00,0.375,3580.73,44.82,43.47,1.0,0.0,1.0
2025-10-18 21:00:00,0.375,3612.92,44.82,43.99,1.0,0.0,1.0
2025-10-18 22:00:00,0.371,3213.61,44.81,42.53,1.0,0.0,1.0
2025-10-18 23:00:00,0.345,2643.95,0.25,46.68,0.0,0.0,1.0
2025-10-19 00:00:00,0.295,1793.08,0.25,39.7,0.0,0.0,1.0
2025-10-19 01:00:00,0.296,1625.43,0.25,39.04,0.0,0.0,1.0
2025-10-19 02:00:00,0.295,1611.51,0.25,38.73,0.0,0.0,1.0
2025-10-19 03:00:00,0.296,1616.03,0.25,38.78,0.0,0.0,1.0
2025-10-19 04:00:00,0.296,1709.71,0.25,39.06,0.0,0.0,1.0
2025-10-19 05:00:00,0.298,1744.79,0.25,39.19,0.0,0.0,1.0
2025-10-19 06:00:00,0.374,2616.28,0.25,47.62,0.0,0.0,1.0
2025-10-19 07:00:00,0.373,3072.92,43.79,44.42,0.0,0.0,1.0
2025-10-19 08:00:00,0.375,3367.15,43.8,43.13,1.0,0.0,1.0
2025-10-19 09:00:00,0.374,3626.84,43.8,44.44,1.0,0.0,1.0
2025-10-19 10:00:00,0.376,3553.78,43.8,44.42,1.0,0.0,1.0
2025-10-19 11:00:00,0.375,3347.98,43.8,43.04,1.0,0.0,1.0
2025-10-19 12:00:00,0.345,3146.7,43.8,40.41,1.0,0.0,1.0
2025-10-19 13:00:00,0.345,2913.77,41.76,40.88,1.0,0.0,1.0
2025-10-19 14:00:00,0.343,3000.76,0.25,48.97,0.0,0.0,1.0
2025-10-19 15:00:00,0.345,2973.81,0.25,48.75,0.0,0.0,1.0
2025-10-19 16:00:00,0.343,3160.26,0.25,50.0,0.0,0.0,1.0
2025-10-19 17:00:00,0.375,3368.78,43.8,43.03,1.0,0.0,1.0
2025-10-19 18:00:00,0.374,4330.33,45.84,46.06,1.0,0.0,1.0
2025-10-19 19:00:00,0.375,4436.67,45.84,46.61,1.0,0.0,1.0
2025-10-19 20:00:00,0.375,3790.33,45.84,43.79,1.0,0.0,1.0
2025-10-19 21:00:00,0.375,3573.13,44.82,43.95,1.0,0.0,1.0
2025-10-19 22:00:00,0.372,2955.55,43.33,43.95,1.0,0.0,1.0
2025-10-19 23:00:00,0.347,2513.56,47.08,0.0,1.0,0.0,0.0
2025-10-20 00:00:00,0.294,1849.14,40.96,0.0,1.0,0.0,0.0
2025-10-20 01:00:00,0.296,1612.59,39.91,0.0,1.0,0.0,0.0
2025-10-20 02:00:00,0.296,1589.99,39.73,0.0,1.0,0.0,0.0
2025-10-20 03:00:00,0.295,1546.59,39.38,0.0,1.0,0.0,0.0
2025-10-20 04:00:00,0.296,1676.25,40.05,0.0,1.0,0.0,0.0
2025-10-20 05:00:00,0.299,1943.9,41.12,0.0,1.0,0.0,0.0
2025-10-20 06:00:00,0.373,2971.82,48.72,0.0,1.0,0.0,0.0
2025-10-20 07:00:00,0.375,3600.98,44.4,43.95,1.0,0.0,1.0
2025-10-20 08:00:00,0.375,3760.67,45.37,43.95,1.0,0.0,1.0
2025-10-20 09:00:00,0.374,3745.48,45.22,43.95,1.0,0.0,1.0
2025-10-20 10:00:00,0.376,3622.5,44.73,43.95,1.0,0.0,1.0
2025-10-20 11:00:00,0.375,3342.01,43.58,43.95,1.0,0.0,1.0
2025-10-20 12:00:00,0.346,3181.24,40.78,43.95,1.0,0.0,1.0
2025-10-20 13:00:00,0.346,3046.51,40.44,43.95,1.0,0.0,1.0
2025-10-20 14:00:00,0.344,3165.33,40.57,43.95,1.0,0.0,1.0
2025-10-20 15:00:00,0.346,2981.59,40.2,43.95,1.0,0.0,1.0
2025-10-20 16:00:00,0.345,2910.34,40.0,43.95,1.0,0.0,1.0
2025-10-20 17:00:00,0.375,3367.15,43.24,43.95,1.0,0.0,1.0
2025-10-20 18:00:00,0.376,4032.66,46.65,43.95,1.0,0.0,1.0
2025-10-20 19:00:00,0.376,3823.6,45.43,43.95,1.0,0.0,1.0
2025-10-20 20:00:00,0.375,3811.85,45.56,43.95,1.0,0.0,1.0
2025-10-20 21:00:00,0.376,3877.5,45.95,43.95,1.0,0.0,1.0
2025-10-20 22:00:00,0.371,3072.55,44.04,43.95,1.0,0.0,1.0
2025-10-20 23:00:00,0.347,2549.91,47.15,0.0,1.0,0.0,0.0
2025-10-21 00:00:00,0.296,1806.46,41.13,0.0,1.0,0.0,0.0
2025-10-21 01:00:00,0.296,1564.67,39.57,0.0,1.0,0.0,0.0
2025-10-21 02:00:00,0.294,1613.32,39.65,0.0,1.0,0.0,0.0
2025-10-21 03:00:00,0.295,1632.67,39.71,0.0,1.0,0.0,0.0
2025-10-21 04:00:00,0.295,1670.46,39.91,0.0,1.0,0.0,0.0
2025-10-21 05:00:00,0.296,1755.64,40.21,0.0,1.0,0.0,0.0
2025-10-21 06:00:00,0.372,2885.02,50.0,0.0,1.0,0.0,0.0
2025-10-21 07:00:00,0.375,3754.7,45.54,43.95,1.0,0.0,1.0
2025-10-21 08:00:00,0.375,3625.58,44.3,43.95,1.0,0.0,1.0
2025-10-21 09:00:00,0.376,3655.6,44.55,43.95,1.0,0.0,1.0
2025-10-21 10:00:00,0.375,3653.43,44.68,43.95,1.0,0.0,1.0
2025-10-21 11:00:00,0.376,3510.74,43.84,43.95,1.0,0.0,1.0
2025-10-21 12:00:00,0.346,3589.77,42.42,42.91,1.0,0.0,1.0
2025-10-21 13:00:00,0.346,3129.34,40.99,42.9,1.0,0.0,1.0
2025-10-21 14:00:00,0.345,3210.9,41.03,42.9,1.0,0.0,1.0
2025-10-21 15:00:00,0.345,2880.32,40.27,42.91,1.0,0.0,1.0
2025-10-21 16:00:00,0.346,3378.73,41.55,42.91,1.0,0.0,1.0
2025-10-21 17:00:00,0.373,3432.62,44.34,42.9,1.0,0.0,1.0
2025-10-21 18:00:00,0.376,3596.28,45.53,42.91,1.0,0.0,1.0
2025-10-21 19:00:00,0.375,3680.37,44.74,43.95,1.0,0.0,1.0
2025-10-21 20:00:00,0.375,3922.71,45.73,44.97,1.0,0.0,1.0
2025-10-21 21:00:00,0.375,4074.25,46.71,44.97,1.0,0.0,1.0
2025-10-21 22:00:00,0.347,3374.57,44.01,44.97,1.0,0.0,1.0
2025-10-21 23:00:00,0.347,2696.04,49.13,0.0,1.0,0.0,0.0
2025-10-22 00:00:00,0.295,1701.93,41.11,0.0,1.0,0.0,0.0
2025-10-22 01:00:00,0.295,1662.51,40.83,0.0,1.0,0.0,0.0
2025-10-22 02:00:00,0.296,1779.69,41.36,0.0,1.0,0.0,0.0
2025-10-22 03:00:00,0.296,1586.01,40.26,0.0,1.0,0.0,0.0
2025-10-22 04:00:00,0.296,1671.19,40.53,0.0,1.0,0.0,0.0
2025-10-22 05:00:00,0.355,2301.07,47.63,0.0,1.0,0.0,0.0
2025-10-22 06:00:00,0.373,3077.26,41.12,0.0,1.0,0.0,0.0
2025-10-22 07:00:00,0.375,4260.34,42.5,0.0,1.0,1.0,0.0
2025-10-22 08:00:00,0.375,4726.2,44.0,0.0,1.0,1.0,0.0
2025-10-22 09:00:00,0.375,4733.8,44.35,0.0,1.0,1.0,0.0
2025-10-22 10:00:00,0.376,4069.19,42.4,0.0,1.0,1.0,0.0
2025-10-22 11:00:00,0.376,3864.11,42.01,0.0,1.0,1.0,0.0
2025-10-22 12:00:00,0.346,3646.92,39.65,0.0,1.0,1.0,0.0
2025-10-22 13:00:00,0.345,3217.41,39.06,0.0,1.0,1.0,0.0
2025-10-22 14:00:00,0.344,3469.15,39.36,0.0,1.0,1.0,0.0
2025-10-22 15:00:00,0.347,3336.77,42.16,42.9,1.0,0.0,1.0
2025-10-22 16:00:00,0.345,3048.32,41.36,41.88,1.0,0.0,1.0
2025-10-22 17:00:00,0.375,3734.45,44.45,44.97,1.0,0.0,1.0
2025-10-22 18:00:00,0.375,3543.84,44.33,44.97,1.0,0.0,1.0
2025-10-22 19:00:00,0.375,3887.26,45.97,44.97,1.0,0.0,1.0
2025-10-22 20:00:00,0.375,4199.76,46.11,46.0,1.0,0.0,1.0
2025-10-22 21:00:00,0.376,4209.53,46.51,46.0,1.0,0.0,1.0
2025-10-22 22:00:00,0.369,3392.65,43.31,45.98,1.0,0.0,1.0
2025-10-22 23:00:00,0.346,2446.47,47.36,0.0,1.0,0.0,1.0
2025-10-23 00:00:00,0.294,1778.43,41.7,0.0,1.0,0.0,0.0
2025-10-23 01:00:00,0.296,1610.06,40.48,0.0,1.0,0.0,0.0
2025-10-23 02:00:00,0.296,1600.84,40.46,0.0,1.0,0.0,0.0
2025-10-23 03:00:00,0.295,1572.81,40.15,0.0,1.0,0.0,0.0
2025-10-23 04:00:00,0.294,1714.59,40.68,0.0,1.0,0.0,0.0
2025-10-23 05:00:00,0.295,2232.53,43.28,0.0,1.0,0.0,0.0
2025-10-23 06:00:00,0.374,3138.56,44.76,42.9,1.0,0.0,0.0
2025-10-23 07:00:00,0.375,4291.81,47.22,44.97,1.0,0.0,1.0
2025-10-23 08:00:00,0.376,4239.19,47.25,44.97,1.0,0.0,1.0
2025-10-23 09:00:00,0.374,4378.26,46.75,45.99,1.0,0.0,1.0
2025-10-23 10:00:00,0.376,4355.29,47.04,45.99,1.0,0.0,1.0
2025-10-23 11:00:00,0.375,3990.52,45.35,45.99,1.0,0.0,1.0
2025-10-23 12:00:00,0.346,3328.63,42.21,42.91,1.0,0.0,1.0
2025-10-23 13:00:00,0.345,3526.66,43.4,42.9,1.0,0.0,1.0
2025-10-23 14:00:00,0.345,3545.28,43.56,42.91,1.0,0.0,1.0
2025-10-23 15:00:00,0.346,3410.55,42.74,42.91,1.0,0.0,1.0
2025-10-23 16:00:00,0.345,2519.53,39.86,42.91,1.0,0.0,1.0
2025-10-23 17:00:00,0.374,4206.81,46.57,44.97,1.0,0.0,1.0
2025-10-23 18:00:00,0.376,4514.97,46.44,47.03,1.0,0.0,1.0
2025-10-23 19:00:00,0.374,4278.07,45.3,47.03,1.0,0.0,1.0
2025-10-23 20:00:00,0.375,4536.68,46.82,47.03,1.0,0.0,1.0
2025-10-23 21:00:00,0.376,4141.35,45.88,45.99,1.0,0.0,1.0
2025-10-23 22:00:00,0.371,3827.4,45.0,45.98,1.0,0.0,1.0
2025-10-23 23:00:00,0.345,2673.61,48.29,0.0,1.0,0.0,1.0
2025-10-24 00:00:00,0.296,1851.49,41.75,0.0,1.0,0.0,0.0
2025-10-24 01:00:00,0.296,1710.43,41.04,0.0,1.0,0.0,0.0
2025-10-24 02:00:00,0.296,1648.04,40.67,0.0,1.0,0.0,0.0
2025-10-24 03:00:00,0.294,1760.16,41.02,0.0,1.0,0.0,0.0
2025-10-24 04:00:00,0.295,1736.83,40.99,0.0,1.0,0.0,0.0
2025-10-24 05:00:00,0.299,2157.66,42.78,0.0,1.0,0.0,0.0
2025-10-24 06:00:00,0.373,3100.77,43.5,43.95,1.0,0.0,0.0
2025-10-24 07:00:00,0.376,4230.32,47.07,44.97,1.0,0.0,1.0
2025-10-24 08:00:00,0.375,4159.98,46.08,44.97,1.0,0.0,1.0
2025-10-24 09:00:00,0.375,4260.34,45.95,45.99,1.0,0.0,1.0
2025-10-24 10:00:00,0.375,4296.33,45.9,45.99,1.0,0.0,1.0
2025-10-24 11:00:00,0.375,3848.74,43.76,45.99,1.0,0.0,1.0
2025-10-24 12:00:00,0.346,3727.39,41.32,45.99,1.0,0.0,1.0
