date,n_hours,mae,mape,mape_raw,mape_used,plot_path,csv_path
2025-10-21,24,119.68959350585936,3.9943682419526723,3.9943682419526723,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251021.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251021.csv
2025-10-22,24,237.78706868489584,6.941306425951524,6.941306425951524,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251022.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251022.csv
2025-10-23,24,243.47125854492188,6.94063509060971,6.94063509060971,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251023.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251023.csv
2025-10-24,24,91.56789347330732,3.0692861845410757,3.0692861845410757,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251024.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251024.csv
2025-10-25,24,198.7770711263021,7.293577239390601,7.293577239390601,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251025.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251025.csv
2025-10-26,24,143.6537404378255,4.604600605652505,4.604600605652505,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251026.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251026.csv
2025-10-27,24,178.54835205078123,5.5694137805660064,5.5694137805660064,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251027.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251027.csv
2025-10-28,24,133.75833943684896,4.2026819074727255,4.2026819074727255,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251028.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251028.csv
2025-10-29,24,206.1196085611979,6.446680429068039,6.446680429068039,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251029.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251029.csv
2025-10-30,24,194.55877888997392,6.252137842112155,6.252137842112155,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251030.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251030.csv
2025-10-31,24,101.82081705729168,3.5328484670381948,3.5328484670381948,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251031.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251031.csv
2025-11-01,24,111.64289957682293,3.789663199903148,3.789663199903148,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251101.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251101.csv
2025-11-02,24,124.54668477376303,3.8874682330719543,3.8874682330719543,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251102.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251102.csv
2025-11-03,24,181.14747416178383,5.5289526482613764,5.5289526482613764,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251103.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251103.csv
2025-11-04,24,228.52746785481773,6.59211112450599,6.59211112450599,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251104.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251104.csv
2025-11-05,24,109.42581685384111,3.4781836761613802,3.4781836761613802,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251105.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251105.csv
